AUC,AUCPR,BinaryAccuracy,F1,FalseNegatives,FalsePositives,Precision,Recall,TrueNegatives,TruePositives,loss,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_FalseNegatives,val_FalsePositives,val_Precision,val_Recall,val_TrueNegatives,val_TruePositives,val_loss
0.7326238751411438,0.17414864897727966,0.9235872626304626,0.0008203419856727123,4810.0,62.0,0.03125,0.00041562761180102825,58885.0,2.0,0.27490922808647156,0.7774372696876526,0.1503305733203888,0.9481481313705444,0.0,1176.0,0.0,0.0,0.0,21504.0,0.0,0.21585461497306824
0.8004379272460938,0.2757156193256378,0.9203720092773438,0.20560157299041748,4155.0,922.0,0.4160861372947693,0.13653366267681122,58025.0,657.0,0.24023017287254333,0.8145076036453247,0.2135757952928543,0.9426807761192322,0.19053544104099274,1023.0,277.0,0.3558139503002167,0.1301020383834839,21227.0,153.0,0.1960868537425995
0.832268476486206,0.3437635898590088,0.9217208623886108,0.33159229159355164,3574.0,1417.0,0.46629002690315247,0.25727349519729614,57530.0,1238.0,0.22038543224334717,0.8322480916976929,0.22315289080142975,0.9352293014526367,0.24239294230937958,941.0,528.0,0.3079947531223297,0.19982993602752686,20976.0,235.0,0.19234636425971985
0.8568565249443054,0.41798222064971924,0.9254536628723145,0.4025140404701233,3211.0,1542.0,0.5093859434127808,0.3327098786830902,57405.0,1601.0,0.20215192437171936,0.863037645816803,0.33205121755599976,0.9312610030174255,0.3701009750366211,718.0,841.0,0.35257890820503235,0.38945579528808594,20663.0,458.0,0.17512337863445282
0.885931134223938,0.5238907933235168,0.9333427548408508,0.4997645616531372,2689.0,1561.0,0.5762757658958435,0.4411886930465698,57386.0,2123.0,0.1782090663909912,0.8841050267219543,0.42314180731773376,0.940388023853302,0.4403972923755646,644.0,708.0,0.42903226613998413,0.4523809552192688,20796.0,532.0,0.16101032495498657
0.8998770713806152,0.5836367607116699,0.9377970099449158,0.5444520115852356,2442.0,1524.0,0.6086286306381226,0.49251869320869446,57423.0,2370.0,0.1641206592321396,0.8876790404319763,0.4588283896446228,0.9541005492210388,0.3965216875076294,834.0,207.0,0.6229507923126221,0.2908163368701935,21297.0,342.0,0.14756228029727936
0.911808431148529,0.6187634468078613,0.9411220550537109,0.5741831660270691,2281.0,1473.0,0.6321178674697876,0.5259767174720764,57474.0,2531.0,0.1539541333913803,0.8999236226081848,0.49532049894332886,0.9528659582138062,0.45151349902153015,736.0,333.0,0.5692108869552612,0.3741496503353119,21171.0,440.0,0.13990677893161774
0.9170395731925964,0.6434030532836914,0.9433491826057434,0.5928764343261719,2182.0,1430.0,0.6477832794189453,0.5465502738952637,57517.0,2630.0,0.1477803736925125,0.898991584777832,0.5141814947128296,0.9466931223869324,0.4947763681411743,584.0,625.0,0.48644205927848816,0.5034013390541077,20879.0,592.0,0.14162364602088928
0.9241706132888794,0.6666712164878845,0.9459841251373291,0.6131206154823303,2083.0,1361.0,0.6672371625900269,0.5671238303184509,57586.0,2729.0,0.14052903652191162,0.9027766585350037,0.5142474174499512,0.9564814567565918,0.4579901099205017,759.0,228.0,0.6465116143226624,0.35459184646606445,21276.0,417.0,0.13755089044570923
0.9282014966011047,0.6812668442726135,0.9477249979972839,0.6289657950401306,1987.0,1346.0,0.6772956252098083,0.5870739817619324,57601.0,2825.0,0.13632293045520782,0.9045695066452026,0.5213633179664612,0.945899486541748,0.5018270015716553,558.0,669.0,0.48018649220466614,0.5255101919174194,20835.0,618.0,0.13799339532852173
0.9349700808525085,0.7015056014060974,0.9499365091323853,0.6493848562240601,1856.0,1336.0,0.6887232065200806,0.6142975687980652,57611.0,2956.0,0.13025140762329102,0.8959884643554688,0.5086627006530762,0.9568341970443726,0.4237786531448364,816.0,163.0,0.6883364915847778,0.30612245202064514,21341.0,360.0,0.14392700791358948
0.9377160668373108,0.7166661024093628,0.9516146779060364,0.6619177460670471,1792.0,1293.0,0.7002086639404297,0.6275976896286011,57654.0,3020.0,0.12623231112957,0.9107964634895325,0.532740592956543,0.9408289194107056,0.5091440677642822,480.0,862.0,0.44672656059265137,0.5918367505073547,20642.0,696.0,0.13969115912914276
0.9433164000511169,0.7341952919960022,0.9534497261047363,0.6766179203987122,1707.0,1261.0,0.7111772894859314,0.645261824131012,57686.0,3105.0,0.1207321509718895,0.9008561372756958,0.5024417042732239,0.9511904716491699,0.5024718642234802,617.0,490.0,0.5328884720802307,0.4753401279449463,21014.0,559.0,0.14582441747188568
0.9481282830238342,0.7540238499641418,0.9565394520759583,0.6981152296066284,1608.0,1163.0,0.7336844801902771,0.665835440158844,57784.0,3204.0,0.11551482230424881,0.9073919653892517,0.5278544425964355,0.936022937297821,0.4956551492214203,463.0,988.0,0.4191651940345764,0.6062925457954407,20516.0,713.0,0.15063059329986572
0.9518779516220093,0.7659986615180969,0.9566492438316345,0.7018981575965881,1558.0,1206.0,0.7295964360237122,0.6762260794639587,57741.0,3254.0,0.11186369508504868,0.9023890495300293,0.5151663422584534,0.9420194029808044,0.5091451406478882,494.0,821.0,0.4537591338157654,0.5799319744110107,20683.0,682.0,0.15427133440971375
