AUC,AUCPR,BinaryAccuracy,F1,FalseNegatives,FalsePositives,Precision,Recall,TrueNegatives,TruePositives,loss,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_FalseNegatives,val_FalsePositives,val_Precision,val_Recall,val_TrueNegatives,val_TruePositives,val_loss
0.747195839881897,0.20102274417877197,0.9218306541442871,0.06280555576086044,4645.0,339.0,0.33003953099250793,0.03470490500330925,58608.0,167.0,0.26719769835472107,0.8098976612091064,0.2300775647163391,0.9259259104728699,0.26251089572906494,877.0,803.0,0.27132487297058105,0.2542516887187958,20701.0,299.0,0.21112850308418274
0.8185438513755798,0.31564652919769287,0.9200112819671631,0.2914697825908661,3763.0,1337.0,0.43964794278144836,0.21799667179584503,57610.0,1049.0,0.22948245704174042,0.8286678791046143,0.2433149218559265,0.9392416477203369,0.2240990549325943,977.0,401.0,0.3316666781902313,0.16921769082546234,21103.0,199.0,0.1919310837984085
0.8553164005279541,0.39944466948509216,0.9237127304077148,0.3977215886116028,3206.0,1658.0,0.49203431606292725,0.3337489664554596,57289.0,1606.0,0.2058100700378418,0.8494305610656738,0.3036046326160431,0.9399911761283875,0.3045476973056793,878.0,483.0,0.38156211376190186,0.25340136885643005,21021.0,298.0,0.17932410538196564
0.8793215751647949,0.5066772699356079,0.9318214058876038,0.4804588556289673,2802.0,1545.0,0.5654008388519287,0.4177057445049286,57402.0,2010.0,0.18403242528438568,0.8788115382194519,0.4056556224822998,0.9373897910118103,0.4068503975868225,689.0,731.0,0.3998357951641083,0.41411563754081726,20773.0,487.0,0.1626034826040268
0.8994608521461487,0.5806028842926025,0.9379381537437439,0.5421727895736694,2469.0,1488.0,0.6115896701812744,0.4869077205657959,57459.0,2343.0,0.16645210981369019,0.8880454301834106,0.45989400148391724,0.9399030208587646,0.4541449248790741,609.0,754.0,0.4292202889919281,0.4821428656578064,20750.0,567.0,0.15554700791835785
0.910000205039978,0.6232412457466125,0.9419376254081726,0.5717259645462036,2341.0,1361.0,0.644832968711853,0.5135079026222229,57586.0,2471.0,0.15570472180843353,0.8912258744239807,0.4829496145248413,0.9539682269096375,0.44878554344177246,751.0,293.0,0.5919219851493835,0.3613945543766022,21211.0,425.0,0.14371606707572937
0.9175876379013062,0.6501151323318481,0.9454821944236755,0.6023792624473572,2179.0,1297.0,0.6699745655059814,0.5471737384796143,57650.0,2633.0,0.14777220785617828,0.8998746275901794,0.5040249228477478,0.9555114507675171,0.46244001388549805,742.0,267.0,0.6191155314445496,0.369047611951828,21237.0,434.0,0.13924145698547363
0.9247356653213501,0.6755191683769226,0.947536826133728,0.6231834888458252,2046.0,1299.0,0.6804428100585938,0.5748129487037659,57648.0,2766.0,0.1401500105857849,0.8977983593940735,0.5079188942909241,0.9426366686820984,0.48759353160858154,557.0,744.0,0.45414528250694275,0.5263605713844299,20760.0,619.0,0.14512208104133606
0.9304846525192261,0.6945201754570007,0.9493247866630554,0.638873279094696,1954.0,1277.0,0.6911728978157043,0.5939318537712097,57670.0,2858.0,0.13449589908123016,0.9013455510139465,0.5269140601158142,0.9568783044815063,0.48033997416496277,724.0,254.0,0.6402266025543213,0.38435372710227966,21250.0,452.0,0.13835537433624268
0.9340914487838745,0.7058489322662354,0.9502815008163452,0.6485586762428284,1887.0,1283.0,0.6951045393943787,0.6078553795814514,57664.0,2925.0,0.13080281019210815,0.8995910882949829,0.517933189868927,0.9539682269096375,0.504743754863739,644.0,400.0,0.5708154439926147,0.4523809552192688,21104.0,532.0,0.1363832950592041
0.9390411376953125,0.7231978178024292,0.951536238193512,0.6612583994865417,1796.0,1294.0,0.6997680068016052,0.6267664432525635,57653.0,3016.0,0.12561257183551788,0.9000697135925293,0.5166419744491577,0.9555996656417847,0.4937153458595276,685.0,322.0,0.6039360165596008,0.4175170063972473,21182.0,491.0,0.13794229924678802
0.9449669718742371,0.7383952736854553,0.9532928466796875,0.6730346083641052,1747.0,1231.0,0.7134543657302856,0.6369493007659912,57716.0,3065.0,0.12034009397029877,0.9058588743209839,0.5368625521659851,0.9397706985473633,0.5061460137367249,476.0,890.0,0.44025155901908875,0.5952380895614624,20614.0,700.0,0.14456728100776672
0.9476621747016907,0.7532697916030884,0.9551906585693359,0.6902308464050293,1629.0,1228.0,0.7216050624847412,0.6614713072776794,57719.0,3183.0,0.11614752560853958,0.9019173979759216,0.5142181515693665,0.9529100656509399,0.5154263973236084,608.0,460.0,0.5525291562080383,0.4829931855201721,21044.0,568.0,0.14068381488323212
0.9531527161598206,0.7710941433906555,0.9582647085189819,0.7128520607948303,1509.0,1152.0,0.7414141297340393,0.6864089965820312,57795.0,3303.0,0.11078479140996933,0.8974736928939819,0.5338020324707031,0.9497795701026917,0.5291441679000854,536.0,603.0,0.5148833394050598,0.5442177057266235,20901.0,640.0,0.14521434903144836
0.9561402201652527,0.7818988561630249,0.9584529399871826,0.7161683440208435,1470.0,1179.0,0.7392169833183289,0.694513738155365,57768.0,3342.0,0.10768013447523117,0.9039367437362671,0.5165469646453857,0.9480599761009216,0.5079364776611328,568.0,610.0,0.4991789758205414,0.5170068144798279,20894.0,608.0,0.1483355313539505
