AUC,AUCPR,BinaryAccuracy,F1,FalseNegatives,FalsePositives,Precision,Recall,TrueNegatives,TruePositives,loss,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_FalseNegatives,val_FalsePositives,val_Precision,val_Recall,val_TrueNegatives,val_TruePositives,val_loss
0.7464910745620728,0.20095640420913696,0.9216580986976624,0.0552297942340374,4666.0,329.0,0.3073684275150299,0.03034081496298313,58618.0,146.0,0.26731568574905396,0.8075864315032959,0.22490337491035461,0.9211640357971191,0.25375619530677795,872.0,916.0,0.24918033182621002,0.25850340723991394,20588.0,304.0,0.20767320692539215
0.8259210586547852,0.32365018129348755,0.9183801412582397,0.3288624584674835,3537.0,1667.0,0.433378666639328,0.2649625837802887,57280.0,1275.0,0.22516101598739624,0.8338123559951782,0.2598811984062195,0.9446207880973816,0.22944779694080353,989.0,267.0,0.4118942618370056,0.15901359915733337,21237.0,187.0,0.1876656711101532
0.8632931709289551,0.43588176369667053,0.9247322082519531,0.4302504360675812,3000.0,1799.0,0.5018000602722168,0.3765586018562317,57148.0,1812.0,0.19840417802333832,0.857014536857605,0.3411233723163605,0.9458553791046143,0.3447171449661255,853.0,375.0,0.46275070309638977,0.2746598720550537,21129.0,323.0,0.17044660449028015
0.8867372870445251,0.5306338667869568,0.9344092607498169,0.5075364112854004,2657.0,1525.0,0.585597813129425,0.4478387236595154,57422.0,2155.0,0.17820103466510773,0.879627525806427,0.41473865509033203,0.9373015761375427,0.437944620847702,622.0,800.0,0.40915805101394653,0.4710884392261505,20704.0,554.0,0.1684550940990448
0.9036808609962463,0.5916504859924316,0.9392085671424866,0.5539700388908386,2405.0,1471.0,0.6206807494163513,0.5002078413963318,57476.0,2407.0,0.1632789522409439,0.8995832204818726,0.4680052399635315,0.9450617432594299,0.4706881642341614,622.0,624.0,0.47028863430023193,0.4710884392261505,20880.0,554.0,0.1472369134426117
0.9107846021652222,0.6243473291397095,0.9412945508956909,0.5794853568077087,2233.0,1510.0,0.6307165622711182,0.5359517931938171,57437.0,2579.0,0.15455211699008942,0.8895902037620544,0.4775049090385437,0.9537478089332581,0.43933722376823425,765.0,284.0,0.5913668870925903,0.34948980808258057,21220.0,411.0,0.14346762001514435
0.9187440276145935,0.6571071743965149,0.9449489712715149,0.6078212261199951,2092.0,1418.0,0.6573224067687988,0.5652535557746887,57529.0,2720.0,0.14630691707134247,0.902131974697113,0.49185219407081604,0.9528659582138062,0.45818543434143066,724.0,345.0,0.5671267509460449,0.38435372710227966,21159.0,452.0,0.13868610560894012
0.9233952164649963,0.6724822521209717,0.9463762044906616,0.6171760559082031,2056.0,1363.0,0.669094443321228,0.5727348327636719,57584.0,2756.0,0.14115791022777557,0.9008874297142029,0.5048790574073792,0.9454144835472107,0.5004034638404846,556.0,682.0,0.4761904776096344,0.5272108912467957,20822.0,620.0,0.14192858338356018
0.9298222064971924,0.6929334402084351,0.9487601518630981,0.6364747881889343,1952.0,1315.0,0.685029923915863,0.5943474769592285,57632.0,2860.0,0.13517412543296814,0.9006026387214661,0.5080384612083435,0.9563491940498352,0.4717182219028473,734.0,256.0,0.6332378387451172,0.3758503496646881,21248.0,442.0,0.14157992601394653
0.9348949790000916,0.7072144150733948,0.9503442645072937,0.6503974199295044,1867.0,1299.0,0.6939208507537842,0.6120116114616394,57648.0,2945.0,0.13022367656230927,0.8967297077178955,0.5179877877235413,0.9456790089607239,0.5107227563858032,533.0,699.0,0.4791356325149536,0.5467687249183655,20805.0,643.0,0.1416185349225998
