AUC,AUCPR,BinaryAccuracy,F1,FalseNegatives,FalsePositives,Precision,Recall,TrueNegatives,TruePositives,loss,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_FalseNegatives,val_FalsePositives,val_Precision,val_Recall,val_TrueNegatives,val_TruePositives,val_loss
0.748821496963501,0.19298221170902252,0.9215558171272278,0.06273198127746582,4643.0,407.0,0.2934027910232544,0.03512053191661835,59158.0,169.0,0.2793493866920471,0.8009219169616699,0.18459643423557281,0.9365183711051941,0.16657088696956635,1031.0,420.0,0.2566371560096741,0.12329932302236557,21261.0,145.0,0.2130957692861557
0.8362284302711487,0.34588760137557983,0.9226587414741516,0.3087601959705353,3700.0,1279.0,0.46507737040519714,0.23108895123004913,58286.0,1112.0,0.22777579724788666,0.842782735824585,0.3230874836444855,0.9499496817588806,0.2750316262245178,959.0,185.0,0.5398010015487671,0.184523805975914,21496.0,217.0,0.18825680017471313
0.8714317679405212,0.482217937707901,0.9313108921051025,0.4669719636440277,2875.0,1547.0,0.5559701323509216,0.4025353193283081,58018.0,1937.0,0.19821108877658844,0.8781230449676514,0.41632235050201416,0.9430809020996094,0.4296360909938812,686.0,615.0,0.44343891739845276,0.4166666567325592,21066.0,490.0,0.16480496525764465
0.8929852843284607,0.5635534524917603,0.9373844861984253,0.5350098013877869,2493.0,1538.0,0.6012445092201233,0.4819202125072479,58027.0,2319.0,0.1784197837114334,0.8884389996528625,0.455615371465683,0.9386183619499207,0.4638898968696594,569.0,834.0,0.42123526334762573,0.5161564350128174,20847.0,607.0,0.16289283335208893
0.9081347584724426,0.611522912979126,0.9424794316291809,0.5811558961868286,2243.0,1460.0,0.6376271843910217,0.5338736772537231,58105.0,2569.0,0.16480036079883575,0.890490710735321,0.47415637969970703,0.940324604511261,0.46256887912750244,589.0,775.0,0.43098384141921997,0.4991496503353119,20906.0,587.0,0.159632608294487
0.9182955622673035,0.6543685793876648,0.9460055828094482,0.6113595366477966,2078.0,1398.0,0.6616650819778442,0.5681629180908203,58167.0,2734.0,0.15366816520690918,0.8823848366737366,0.46826252341270447,0.9509996771812439,0.4531249701976776,712.0,408.0,0.5321100950241089,0.3945578336715698,21273.0,464.0,0.15717582404613495
0.9306814670562744,0.6987038850784302,0.9506967067718506,0.6474899053573608,1897.0,1277.0,0.6953721642494202,0.6057772040367126,58288.0,2915.0,0.14267505705356598,0.8906401991844177,0.48136961460113525,0.9476309418678284,0.4770641624927521,630.0,567.0,0.49056604504585266,0.4642857015132904,21114.0,546.0,0.15206307172775269
0.9444324970245361,0.7474240660667419,0.9551547765731812,0.6831302642822266,1700.0,1187.0,0.7238892912864685,0.6467165350914001,58378.0,3112.0,0.12913921475410461,0.8792952299118042,0.4598330855369568,0.9397121071815491,0.4596077799797058,590.0,788.0,0.42649200558662415,0.49829933047294617,20893.0,586.0,0.1646268665790558
0.9579823017120361,0.8013520240783691,0.9618497490882874,0.7332753539085388,1436.0,1020.0,0.767970860004425,0.7015793919563293,58545.0,3376.0,0.11429502815008163,0.8617902994155884,0.44130271673202515,0.9523559808731079,0.4406778812408447,747.0,342.0,0.5564202070236206,0.3647959232330322,21339.0,429.0,0.18134887516498566
0.971031129360199,0.8563053607940674,0.9689640998840332,0.7838129997253418,1190.0,808.0,0.8176072239875793,0.7527015805244446,58757.0,3622.0,0.09856522083282471,0.8539607524871826,0.42616650462150574,0.9451808929443359,0.4378644824028015,688.0,565.0,0.4634377956390381,0.41496598720550537,21116.0,488.0,0.19508755207061768
