AUC,AUCPR,BinaryAccuracy,F1,FalseNegatives,FalsePositives,Precision,Recall,TrueNegatives,TruePositives,loss,val_AUC,val_AUCPR,val_BinaryAccuracy,val_F1,val_FalseNegatives,val_FalsePositives,val_Precision,val_Recall,val_TrueNegatives,val_TruePositives,val_loss
0.7478488087654114,0.1988074630498886,0.9178217649459839,0.05554482713341713,4571.0,326.0,0.3063829839229584,0.0305408276617527,54549.0,144.0,0.27335992455482483,0.8028805255889893,0.18366359174251556,0.9448367953300476,0.0,1154.0,2.0,0.0,0.0,19800.0,0.0,0.2089524269104004
0.8451176285743713,0.3702453374862671,0.9198355674743652,0.34101253747940063,3479.0,1298.0,0.4877663850784302,0.2621420919895172,53577.0,1236.0,0.21748925745487213,0.8615989685058594,0.3341905474662781,0.9461252093315125,0.2577251195907593,958.0,171.0,0.5340599417686462,0.16984401643276215,19631.0,196.0,0.1756947934627533
0.8860260844230652,0.5305764675140381,0.9312636256217957,0.4996334910392761,2670.0,1426.0,0.5891674160957336,0.4337221682071686,53449.0,2045.0,0.1838017702102661,0.8776732087135315,0.43011951446533203,0.9345294833183289,0.45641833543777466,578.0,794.0,0.4204379618167877,0.499133437871933,19008.0,576.0,0.17282448709011078
0.9078620076179504,0.6382482051849365,0.9411646127700806,0.5870435833930969,2223.0,1283.0,0.6601324677467346,0.5285260081291199,53592.0,2492.0,0.16076737642288208,0.8870775103569031,0.4338042736053467,0.9439778327941895,0.44882622361183167,676.0,498.0,0.4897541105747223,0.4142114520072937,19304.0,478.0,0.1581619679927826
0.929128110408783,0.7195987701416016,0.9513005614280701,0.6625580191612244,1866.0,1036.0,0.7333333492279053,0.6042417883872986,53839.0,2849.0,0.13934464752674103,0.8732854127883911,0.43225109577178955,0.9447413682937622,0.41867464780807495,737.0,421.0,0.4976133704185486,0.3613518178462982,19381.0,417.0,0.1639152616262436
0.9538692831993103,0.8166782259941101,0.9634502530097961,0.7528369426727295,1398.0,780.0,0.8096168041229248,0.7034994959831238,54095.0,3317.0,0.11041964590549469,0.8764781355857849,0.4258509874343872,0.933527410030365,0.44479861855506897,596.0,797.0,0.4118081033229828,0.4835355281829834,19005.0,558.0,0.1800173968076706
0.9775473475456238,0.9044113159179688,0.9759020209312439,0.8411855101585388,912.0,524.0,0.8788999319076538,0.8065747618675232,54351.0,3803.0,0.07775551825761795,0.8370456695556641,0.371995747089386,0.937201738357544,0.4098654091358185,697.0,619.0,0.4247211813926697,0.39601385593414307,19183.0,457.0,0.2306727021932602
0.9914029240608215,0.9573825597763062,0.9856687188148499,0.9072545170783997,538.0,316.0,0.9296683669090271,0.8858960866928101,54559.0,4177.0,0.05132199451327324,0.8251360654830933,0.3618287444114685,0.9272284507751465,0.40313106775283813,639.0,886.0,0.36759456992149353,0.4462738335132599,18916.0,515.0,0.27488574385643005
0.9974018931388855,0.9836561679840088,0.9921127557754517,0.949657142162323,282.0,188.0,0.9593161940574646,0.940190851688385,54687.0,4433.0,0.03328264504671097,0.8304136395454407,0.36433106660842896,0.9428325891494751,0.4057539105415344,745.0,453.0,0.47447794675827026,0.35441941022872925,19349.0,409.0,0.27687954902648926
0.9985494613647461,0.9909642338752747,0.9940929412841797,0.9625690579414368,189.0,163.0,0.9652377963066101,0.9599151611328125,54712.0,4526.0,0.026958700269460678,0.8080896735191345,0.3362716734409332,0.9428803324699402,0.36833763122558594,805.0,392.0,0.47098514437675476,0.3024263381958008,19410.0,349.0,0.33369186520576477
0.9993833303451538,0.994841456413269,0.9962577819824219,0.9763243794441223,117.0,106.0,0.9774659872055054,0.9751855731010437,54769.0,4598.0,0.0209150779992342,0.800489068031311,0.3351949453353882,0.9378221035003662,0.36839547753334045,774.0,529.0,0.41804179549217224,0.32928943634033203,19273.0,380.0,0.32059192657470703
0.999578058719635,0.996612548828125,0.9963080883026123,0.9766305088996887,118.0,102.0,0.978293240070343,0.9749734997749329,54773.0,4597.0,0.01978878490626812,0.816200852394104,0.3420552909374237,0.9334319233894348,0.40713977813720703,675.0,720.0,0.3994995951652527,0.41507798433303833,19082.0,479.0,0.371534526348114
0.9998201727867126,0.9982502460479736,0.9978352189064026,0.9863275289535522,62.0,67.0,0.985805094242096,0.9868505001068115,54808.0,4653.0,0.015608168207108974,0.7825468182563782,0.3364796042442322,0.9437869787216187,0.3720681965351105,805.0,373.0,0.4833795130252838,0.3024263381958008,19429.0,349.0,0.41992494463920593
0.9996810555458069,0.9987272024154663,0.9980365633964539,0.9876098036766052,52.0,65.0,0.9862521290779114,0.9889713525772095,54810.0,4663.0,0.015149333514273167,0.775432825088501,0.3429665267467499,0.945218563079834,0.3615127205848694,829.0,319.0,0.5046584010124207,0.28162911534309387,19483.0,325.0,0.4067937433719635
0.9997619986534119,0.9982196092605591,0.9980701208114624,0.9878215789794922,51.0,64.0,0.9864636063575745,0.9891834855079651,54811.0,4664.0,0.014476203359663486,0.7938966751098633,0.34609073400497437,0.9437869787216187,0.39465564489364624,770.0,408.0,0.4848484992980957,0.3327556252479553,19394.0,384.0,0.3808220624923706
